id,scraped_at,source_name,stratum,current_tags,headline,gate_label,ticker_label,role,notes
058d3dee-886b-4288-b4e5-ad3e7fa33753,2026-06-09,StartupTalky,A_high_volume,BHARTIARTL;IDEA,"Airtel, Vodafone Idea Win Relief as Bombay High Court Strikes Down Spectrum Levy",,,,
b34525bd-d750-4196-9744-2fe3f5f24e1f,2026-05-26,Economic Times,A_high_volume,BHARTIARTL,"Airtel defends 'Priority Postpaid' service before DoT panel, denies net neutrality violations - The Economic Times",,,,
d9ba53ed-ba6b-4b5f-81aa-441f35dd737a,2026-05-28,Hindu Business Line,A_high_volume,BHARTIARTL,"Vi mocks Airtel’s ‘Priority Postpaid’ plans, encourages network switch",,,,
67ad95e1-bc4f-4437-97b2-2e94f3c3091c,2026-06-08,Times of India,A_high_volume,BHARTIARTL;TITAN,"Titan, Bharti Airtel &amp; more: Top stocks to watch on June 8",,,,
b3b42c38-66b4-4e26-b7bd-cddde479fdbf,2026-05-26,Business Standard,A_high_volume,BHARTIARTL,Airtel backs priority postpaid plans against net neutrality allegations - Business Standard,,,,
9aa2a358-79cf-4d5f-9e60-d0c9f1474af2,2026-06-09,Hindu Business Line,A_high_volume,BHARTIARTL,"Jio, Airtel, VIL oppose to separate service permit for V2V/ V2X communication",,,,
dd36b303-7364-489f-badf-9c00f36e9dde,2026-05-19,Financial Express,A_high_volume,BHARTIARTL,Airtel’s priority push may revive net neutrality debate - financialexpress.com,,,,
e26398a5-4efd-46ed-ad28-bcbcf0fdc1a0,2026-05-21,Daily Excelsior,A_high_volume,BHARTIARTL,Airtel postpaid customers to automatically get  benefit of &#8216;Priority Postpaid&#8217; service: Airtel MD,,,,
7d76f7f7-5bfc-46d9-b860-bbfba0d2ff40,2026-05-26,Deccan Herald,A_high_volume,BHARTIARTL,"Airtel defends 'Priority Postpaid' service before DoT panel, denies net neutrality violations - Deccan Herald",,,,
c27b489b-8647-4600-a6df-5f22fa934e35,2026-06-02,Deccan Herald,A_high_volume,NH,Shivamogga records copious pre-monsoon rain; tree fall hits traffic on NH 69 - Deccan Herald,,,,
e1d63632-ad92-4428-b08b-18731e9ffda7,2026-06-08,Economic Times,A_high_volume,NH,NH builders seek predefined input rates for projects under active bids - The Economic Times,,,,
b48fc1d2-f8bd-4a82-a5ab-abd69fa0870d,2026-06-03,Telangana Today,A_high_volume,NH,"Cabinet approves NH-63, NH-563 expansion under HAM, BOT models",,,,
8a3ee9a9-cef6-461c-8dad-8748a483fdd8,2026-06-01,NENews Online,A_high_volume,NH,Assam: NH-27 in Barpeta and Bajali falls into disrepair; locals allege NHAI negligence,,,,
f097183c-7954-4660-8e1b-c042413b1395,2026-05-25,Financial Express,A_high_volume,NH,Centre approves Rs 414 crore NH-66 flyover project in Karnataka to ease congestion near New Mangalore Port - financialexpress.com,,,,
da5e6611-0664-407f-8e9f-f1d78eea4cf0,2026-05-26,Telangana Today,A_high_volume,NH,Villagers block NH-44 demanding underpass in Medak,,,,
f5e3df67-746b-4d43-bd17-808388c62bcd,2026-05-28,Orissa Post,A_high_volume,NH,Odisha plans service roads along Bhubaneswar-Puri NH-316 stretch,,,,
fda1584f-5289-4274-9164-f39f000813dc,2026-05-30,Daily Excelsior,A_high_volume,NH,"Two Killed As Truck Plunges Into Gorge, Catches Fire On NH-44 In Ramban",,,,
70729918-dc3f-47f5-85cd-a81203d3eecb,2026-05-30,Deccan Chronicle,A_high_volume,NH,Two Elderly Women From Guntur Die In Nalgonda NH Road Accident,,,,
fbad1e8b-0973-4b76-8069-c718c71f4b75,2026-05-19,Deccan Herald,A_high_volume,NH,"Centre approves underpass at Baikampady, Kuloor junctions on NH 66 in Mangaluru - Deccan Herald",,,,
d4eb964a-544d-45c6-ac9d-b7ee2bb06bf8,2026-06-01,Orissa Post,A_high_volume,NH,Dwarasuni ghat: NH-49 traffic curbs extended till June 15,,,,
171dc619-b252-419b-ba20-3764d42ee7c3,2026-05-21,Hindu Business Line,A_high_volume,AUROPHARMA;GAIL;HONASA;ITC;JSWCEMENT;LGEINDIA;RPOWER;WELCORP;WEWORK,"Q4 Results Today Live: LIC, ITC, Max Healthcare, LG Electronics, GAIL, Aurobindo Pharma, Welspun Corp, Sun TV, JSW Cement, Dr Agarwals, Honasa Consumer, RPower, WeWork to announce Q4 results",,,,
6ec069f9-e85a-4257-b2e0-f6a75efa952a,2026-05-21,Financial Express,A_high_volume,ITC,"ITC Q4 profit at Rs 5,387 crore, revenue jumps 17%; dividend declared - financialexpress.com",,,,
c6223e22-31d3-4334-9786-7c53c050b8c4,2026-05-22,Hindu Business Line,A_high_volume,ITC;JSWCEMENT;LGEINDIA;WEWORK,"Q4 Results Today Live: ITC Q4 profit rises, JSW Cement & WeWork profit up, Emami profit declines, LIC profit up, LG Electronics profit falls, Max Healthcare profit rises",,,,
57582aea-51bd-4831-9f04-552d32cf2040,2026-05-21,Hindu Business Line,A_high_volume,ITC,"Impacted by GST rate and West Asia conflict, ITC Q4 profit up 5% at ₹5,113 crore",,,,
1e974fc6-df2e-4a17-90ca-8d75dca8c4af,2026-06-05,Economic Times,A_high_volume,BPCL;ITC;WIPRO,"BPCL, Wipro, ITC among list of 15 high dividend yield stocks. Do you own any? - The Economic Times",,,,
16b1b1d9-c29c-4ef4-a76d-21f312c29193,2026-05-22,Hindu Business Line,A_high_volume,3MINDIA;EICHERMOT;FORTIS;GAIL;HINDALCO;ITC;JSWCEMENT;SUNPHARMA;WEWORK,"Q4 Results Today Live: Sun Pharma, Hindalco, Eicher Motors, Torrent Pharma, NTPC Green, Fortis Healthcare, Colgate, 3M India, Ramco Cements to announce Q4 results, ITC, LIC, GAIL, Emami, Max Health, JSW Cement, Va Tech, WeWork in focus",,,,
f02633f1-2bc3-4b43-bd21-c7ca896977a4,2026-05-22,Hindu Business Line,A_high_volume,3MINDIA;EICHERMOT;FORTIS;GAIL;HINDALCO;ITC;JSWCEMENT;RCF;SUNPHARMA,"Q4 Results Today Live: Sun Pharma, Hindalco, Eicher Motors, Torrent Pharma, NTPC Green, Fortis Healthcare, Colgate, 3M India, Ramco Cements to announce Q4 results, Max Healthcare, ITC shares down post Q4 results, JSW Cement, VA Tech, LIC, RCF, GAIL shares soar",,,,
656af175-3bb3-4942-97c7-d27815a2901a,2026-05-21,Hindu Business Line,A_high_volume,ITC,ITC Q4 Preview: Cigarette tax pressure may drag on Q4 performance,,,,
617b9c84-ab4b-4a5d-8f41-13940c1403b0,2026-05-21,Business Standard,A_high_volume,ITC,"ITC Q4 FY26 result: Profit rises 2% to ₹6,692 crore; revenue up 17% - Business Standard",,,,
905239b6-5315-49d3-99e5-414e501c3021,2026-06-03,Business Today,A_high_volume,ITC,ITC के सिगरेट कारोबार पर बढ़ा दबाव! ब्रोकरेज MOFSL ने अपनाया सतर्क रुख - चेक करें टारगेट प्राइस,,,,
bc0e27cd-f34b-4657-acbf-7eeca3afde9d,2026-05-26,Business Today,A_high_volume,ITC,"ITC dividend payment date, ex-date, record date, dividend history & share price targets",,,,
eadc78f4-c5c5-4684-9da7-e620c130801f,2026-05-27,Economic Times,A_high_volume,HDFCBANK,HDFC Bank: Rs 45 Crore 'Differential Interest' Payments disguised as marketing spends under scrutiny - ET BrandEquity,,,,
9dbfa496-e8a9-4b00-a138-0b3ed415937d,2026-05-20,Financial Express,A_high_volume,HDFCBANK,HDFC Bank announces 2-day WFH policy for businesses and corporate verticals - financialexpress.com,,,,
b67022d4-0304-4405-acce-3c74cd7f827c,2026-05-25,Business Today,A_high_volume,AXISBANK;HDFCBANK;INDUSINDBK;SBIN,"HDFC Bank, SBI, IndusInd, PNB, KVB, ICICI, Axis, KMB, BOB, Canara, Union Bank, BoM: Target prices",,,,
331211b2-8fca-49c5-bdc9-93531f5ce03b,2026-06-04,New Indian Express,A_high_volume,HDFCBANK,HDFC Mutual Fund imposes temporary curbs on gold ETF investments - The New Indian Express,,,,
e570a8a9-9120-4c16-906d-26baa37ed7a0,2026-06-09,Hindu Business Line,A_high_volume,HDFCBANK,HDFC Bank hikes lending rates by up to 10 bps across tenors,,,,
f14e6cf6-a762-445c-b6a7-38262e039480,2026-06-01,Hindu Business Line,A_high_volume,HDFCAMC;HDFCBANK,HDFC Asset Management Company gets HC relief in cyber theft case; injunction granted against hackers,,,,
f1d0f169-1700-41ad-88e6-6ed1da1a72bb,2026-05-18,StartupTalky,A_high_volume,BHARTIARTL;HDFCBANK,Bharti Airtel Overtakes HDFC Bank to Become India’s Second Most Valuable Company,,,,
972c4614-a7e9-44b1-86aa-78114c08d80a,2026-06-06,TechCircle,A_high_volume,HDFCBANK;HDFCLIFE,"Spend IT - HDFC Life ramps up tech spend to boost CX, drive efficiency - Techcircle",,,,
f84edd26-1b72-419e-ae98-7d864431973e,2026-05-27,Hindu Business Line,A_high_volume,HDFCBANK;ONGC,"Sensex slips 142 points as HDFC Bank, ONGC drag; metal stocks limit losses",,,,
da597fff-d068-4bb3-923c-e4389b7de8c4,2026-06-09,Daily Excelsior,A_high_volume,HDFCBANK,HDFC Bank hikes lending rates  by up to 10 bps across tenors,,,,
ad5c9b19-b8f3-4426-9023-463d32021d5d,2026-06-08,Deccan Herald,A_high_volume,CHOICEIN,In defence of individual choice - Deccan Herald,,,,
f7766f5b-4d29-4d35-bca3-0bc6e27bb123,2026-05-29,New Indian Express,A_high_volume,CHOICEIN,"Destitute from war, a mother in Gaza made a fateful choice and gave her young daughters in marriage - The New Indian Express",,,,
0295420b-019d-420e-a6c1-00ef212d6d83,2026-05-28,Times of India,A_high_volume,CHOICEIN,Standard Chartered CEO apologises for his 'choice of words' used to defend AI layoffs,,,,
7d4832b1-3b39-4ccd-a7db-b67a93bbf077,2026-06-08,Deccan Chronicle,A_high_volume,CHOICEIN,Netanyahu Will Have No Choice But to Accept Deal With Iran,,,,
356ccb9d-33d1-4a98-b400-4c1800c6ebc5,2026-06-08,Deccan Herald,A_high_volume,CHOICEIN,'Why a non-Kannadiga?' Mohandas Pai questions Congress choice of Pawan Khera for Rajya Sabha seat from Karnataka - Deccan Herald,,,,
a18d2480-ad3c-46e2-8c85-a9eaa7be1233,2026-06-06,Times Now,A_high_volume,CHOICEIN,"India’s E100 Push Gains Pace, Older Vehicle Owners Seek More Fuel Choice",,,,
9dd232b8-2bd7-4961-9514-43048c3768e2,2026-05-29,NDTV India,A_high_volume,CHOICEIN,How Ex-Congress Kewal Singh Dhillon Leader Emerged As BJP's Top Choice For Its Punjab Unit,,,,
b8ae1551-729f-4b97-bf4c-e53847801edd,2026-05-25,Tribune India,A_high_volume,CHOICEIN,Used Cars Have Gone from Budget Pick to Best Choice - The Tribune,,,,
942adf42-209c-4fd8-8ce3-a1ef61a6aa26,2026-05-30,The Hindu,A_high_volume,CHOICEIN,Undertrial prisoners entitled to be treated at private hospitals of their choice: Madras High Court,,,,
cf417a42-dfbd-4f69-bd53-43f0a680987e,2026-05-31,Times Now,A_high_volume,CHOICEIN,Drishyam Without Mohanlal? Jeethu Joseph Reveals His First Choice For Georgekutty,,,,
e886b747-526b-48c0-82d0-93b8a6f86355,2026-06-08,ABP Live,A_high_volume,CHOICEIN,"Trump Urges Israel Not To Retaliate Against Iran, Says Netanyahu Has 'No Choice But To Accept Deal'",,,,
e9eea10c-dfe2-4e8b-b032-024501254364,2026-05-28,Economic Times,A_high_volume,HDFCBANK;INFY;RELIANCE,"HDFC Bank Ltd. - Reliance Industries, Infosys, among 10 stocks which saw highest buying by retail investors in Q4 - The Economic Times",,,,
51d557e2-e843-4de8-be85-ff34946ce29f,2026-05-30,The Hindu,A_high_volume,INFY,Infosys CEO's compensation rises 2.5% to nearly $8.7 million in fiscal 2026,,,,
4a37a779-bb56-4860-bb81-b653e131caa9,2026-05-27,Business Standard,A_high_volume,ADANIPOWER;INFY,5 Adani stocks log 52-week highs; Adani Power overtakes Infosys market cap - Business Standard,,,,
99cc87b0-256a-4cea-99d4-dc5f65aff0a3,2026-05-27,News18,A_high_volume,ADANIPOWER;INFY,Adani Power Overtakes Infosys In Market Cap After 124% Stock Rally - News18,,,,
6c9f2802-f64a-4dc9-8c14-bf99d4ffa09a,2026-05-25,Financial Express,A_high_volume,DALBHARAT;EICHERMOT;INFY,"Stocks making the biggest moves midday: Eicher Motors, LG Electronic, Dalmia Bharat, Infosys and more - financialexpress.com",,,,
b0dab322-90aa-4514-a57a-fb34aa228d96,2026-06-06,Times Now,A_high_volume,INFY,Infosys’ 'Crorepati Club' Just Hit A Record High; Here’s What Drove The Surge,,,,
38011b1b-956c-49b4-8b9d-0f2b0e680836,2026-05-19,Financial Express,A_high_volume,BPCL;INFY;IOC;PURVA,"Stocks making the biggest moves midday: Infosys, Indian Oil, Puravankara, BPCL and more - financialexpress.com",,,,
2b8d9a7b-e358-457a-a8f7-a74f8faac23d,2026-05-29,NDTV,A_high_volume,INFY,Infosys CEO's Salary Saw 2.5% Jump In 2026. This Is How Much He Earned,,,,
3ac55261-c434-4257-a5cf-22762530454c,2026-06-03,Hindu Business Line,A_high_volume,CANBK;INFY;JSWSTEEL;MCLOUD;RECLTD;VEDL,"Stocks to Watch, June 3: Infosys, Canara Bank, Vedanta, REC, Shelter Pharma, JSW Steel, Magellanic Cloud",,,,
e17c6a7f-1840-4d49-bdff-d1a6a3fc7d03,2026-05-27,Times of India,A_high_volume,ADANIPOWER;INFY,Adani Power overtakes Infosys in market capitalisation; share rallies over 65%,,,,
79f87588-41e6-447c-bba7-1091d7eb7a85,2026-05-30,NDTV India,A_high_volume,LT,"""Must Erase Every Trace Of Colonial Mindset"": J&K Lt Governor Manoj Sinha",,,,
60b210b8-a2cb-483c-b44f-d91b70931134,2026-06-09,Economic Times,A_high_volume,LT,L&T betting big on 'digital workers' to overcome manpower challenges inprojects: CFO R Shankar Raman - ET Infra,,,,
403a07eb-bbe9-4d20-9391-74fabbbcd177,2026-06-04,NDTV,A_high_volume,LT,'Common Kashmiri Has Done No Wrong': Lt Governor Manoj Sinha On Exodus,,,,
215aca90-4ede-4822-b939-ee11e61d5511,2026-05-26,Tribune India,A_high_volume,LT,"Lt Gen HS Sahi appointed Chief of Staff, Western Command - The Tribune",,,,
82f08cc4-1bd9-4f5f-bd8b-ca3ce5c54eb1,2026-05-26,Hindu Business Line,A_high_volume,JSWSTEEL;LT,"L&T wins orders from JSW Utkal Steel, IWAI, others",,,,
e4001e11-5e15-4e40-9614-4405487afe63,2026-05-16,Indian Web2,A_high_volume,LT,"L&T, Exail Forge Strategic Pact to Equip Indian Navy with Advanced Unmanned Mine Counter-Measure Suite",,,,
b6e07f38-a604-49fc-873f-ebdc8ac07e7d,2026-06-05,The Hindu,A_high_volume,LT,"PM Modi visits L&T's Hazira facility in Gujarat's Surat, reviews its projects",,,,
96dfee70-57bc-41ca-845c-134542e331f6,2026-06-04,Hindu Business Line,A_high_volume,LT,"Larsen & Toubro inks investment MoU worth ₹18,600 with TN government",,,,
fbbfa741-cffe-461c-a9da-b77569784678,2026-06-09,Tribune India,A_high_volume,LT,Indias First Advanced Electric Vehicle Centre of Excellence by L&T EduTech Established at Galgotias University with Live EV Systems - The Tribune,,,,
78f44fd5-406a-4752-a65f-973da121b127,2026-05-25,Financial Express,A_high_volume,IRFC;LT,"L&T exits Hyderbad Metro Rail project after IRFC refinances Rs 13,527 crore loan at lower rates - financialexpress.com",,,,
bdedaba4-5c37-4bfa-b1cd-1a80e79f2fec,2026-06-04,New Indian Express,A_high_volume,LT,"L&T signs Rs 18,600-crore investment pact with Tamil Nadu, to create 8,200 jobs - The New Indian Express",,,,
22217c79-b8f7-4c7d-8ef7-c2aeab5112ed,2026-06-03,Economic Times,A_high_volume,WIPRO,"Wipro flags AI risks, warns of legal, financial and reputational challenges - ETLegalWorld.com",,,,
21714659-acac-4dcd-b047-7ab0566b4649,2026-06-04,Times Now,A_high_volume,WIPRO,'They Trap And Coerce Hindu Women...': Ex-Wipro Employee Accuses Woman Boss Of Forced Religious Conversion,,,,
f953ce3e-41ba-4dd0-af2b-c2898f55b9da,2026-06-02,StartupTalky,A_high_volume,WIPRO,Wipro Raises Ownership in Aggne to 80% in Strategic $28.5 Million Investment,,,,
61e154c3-6112-4e87-9c1e-96f715634834,2026-06-05,Financial Express,A_high_volume,WIPRO,Wipro shares plunge 6%: The reality behind the drop on buyback record date explained - financialexpress.com,,,,
ae1ad008-8189-4f38-9aac-5c2b1935d190,2026-06-04,NDTV,A_high_volume,WIPRO,"Wipro Ex-Staff Alleges Woman Boss Of ""Forced Conversion"", Company Responds",,,,
c170dae1-d0c6-47c9-b4fe-04ad117829bb,2026-05-22,Financial Express,A_high_volume,WIPRO,"Wipro announces June 5 record date for biggest share buyback programme of Rs 15,000 crore - financialexpress.com",,,,
a4916350-cee5-4fc1-98d4-e3edacf1c9aa,2026-06-04,India Today,A_high_volume,WIPRO,"Pressure to convert, forced exit: Wipro Pune ex-employee's charges against boss",,,,
fd489145-a1e1-4613-97a7-284b7a46b1db,2026-06-03,TechCircle,A_high_volume,INFY;TCS;WIPRO,"Infosys, TCS, Wipro cross 300,000 copilot users as Microsoft scales enterprise AI ambitions in India - Techcircle",,,,
3fc31643-caea-4553-8189-d947486bf68e,2026-05-15,Indian Web2,A_high_volume,WIPRO,"Wipro Completes Acquisition of Olam Group’s IT and Digital Services Business, Mindsprint",,,,
b7174e84-13cf-43fe-b94a-df4a1a3e101d,2026-06-08,Business Today,A_high_volume,HCLTECH;INFY;TCS;TECHM;WIPRO,"Infosys, TCS, HCL Tech, Wipro, TechM: IT stocks in focus as Nasdaq tumbles",,,,
7177a5d4-8718-4458-8b56-f8d96f893e40,2026-05-22,Financial Express,A_high_volume,VEDL,Setback for Vedanta: SC orders subsidiary TSPL to pay Rs 127 crore penalty - financialexpress.com,,,,
f8f9627a-1d2e-43fb-a53e-d4ba2295ede1,2026-05-28,Orissa Post,A_high_volume,VEDL,Progress of Vedanta’s Rs 1L-cr projects to be reviewed every 15 days: CM,,,,
3fd0033d-3535-4c07-a728-fd740c54558e,2026-06-04,Economic Times,A_high_volume,VEDL,Vedanta confirms ED's FEMA probe - ETLegalWorld.com,,,,
42187cb2-4555-4397-9cf9-8db94bb11ce9,2026-06-08,Hindu Business Line,A_high_volume,VEDL,"Vedanta rebrands copper, nickel businesses as Vedanta Copper, Vedanta Nickel",,,,
48fca007-2b1b-4e7a-8dab-8bbe36e1beae,2026-06-04,Hindu Business Line,A_high_volume,VEDL,"Titan, Kalyan, Vedanta among stocks in focus after silver import restrictions",,,,
8f5e45bc-5421-4235-8ad0-39606244f2cc,2026-05-22,News18,A_high_volume,VEDL,'With Your Cooperation...': CM Samrat Choudhary Backs Vedanta Founder's Call For Bihar Cricket Team - News18,,,,
56dfe3b0-ee36-455a-84fa-d2cb22bc1434,2026-06-02,Hindu Business Line,A_high_volume,VEDL,ED conducts FEMA searches; Vedanta says extending full cooperation,,,,
5183f287-3214-462b-8d67-0cd6c06a6689,2026-06-02,The News Minute,A_high_volume,VEDL,ED raids Vedanta offices across multiple cities in FEMA investigation - The News Minute,,,,
83572262-3b0e-42b0-bd89-b9e255d7058f,2026-06-02,Times Now,A_high_volume,VEDL,ED Conducts Searches Linked To Vedanta Group In FEMA Investigation,,,,
75da2191-ee0f-4b3c-8e40-57431d8f4f49,2026-06-02,New Indian Express,A_high_volume,VEDL,ED raids Vedanta Group in FEMA case - The New Indian Express,,,,
ed22d7d9-4f5b-401a-9f92-a758bcc41f07,2026-05-23,Economic Times,A_high_volume,MCX;VEDL,"Vedanta, MCX, among 10 stocks that saw highest increase in retail shareholding in Q4. Do you own any? - The Economic Times",,,,
53fe4808-96b6-4b5b-bd85-c8241ac8d39d,2026-05-23,NDTV India,A_high_volume,NDTV,"""It's Not About India"": Marco Rubio To NDTV On New US Greencard Rule",,,,
88aaa6d8-2e5b-4830-92ac-404839be55e1,2026-06-05,NDTV,A_high_volume,NDTV,"'In India, We Almost Find A Global Market': Swedish Ambassador To NDTV",,,,
fd03b4e8-a6d9-43c1-b230-780a0e9b0e27,2026-05-25,NDTV India,A_high_volume,NDTV,Education Only Medium That Can Change Circumstances: Rajasthan Sarpanch At NDTV Conclave,,,,
ed00a012-9da9-4681-a370-d0cd14eb927a,2026-05-25,NDTV India,A_high_volume,NDTV,NDTV LearnNXT Conclave LIVE: NCERT Director Speaks On How NEP 2020 Will Bring Change,,,,
fccff4f0-fd54-44ff-8d9c-b58c03591f4b,2026-05-19,NDTV,A_high_volume,NDTV,"""Shouldn't Have Left Her In That House"": Twisha Sharma's Father To NDTV",,,,
e971dc65-a16a-4ad5-8a82-1071c0687fd3,2026-05-25,NDTV,A_high_volume,NDTV,"""Public Won't Trust Raghav Chadha Again"": Bhagwant Mann To NDTV",,,,
5310be29-8e03-4bad-9c7c-3f10815775ce,2026-06-04,NDTV,A_high_volume,NDTV,"Looking Beyond Andhra, Pawan Kalyan To NDTV On Party's Growth Plan",,,,
16357a85-a1c0-4701-9744-d2f00a78c1e9,2026-06-01,NDTV India,A_high_volume,NDTV,"JEE Advanced 2026 AIR 1 Shubham Kumar Shares Success Mantra, Reveals Future Plans To NDTV",,,,
9e0441c4-18e6-403f-ae18-9f2c66c38bd4,2026-05-29,NDTV India,A_high_volume,NDTV,"""CUET, JEE Advanced Results To Be Synchronised With CBSE"", Says Education Minister Dharmendra Pradhan To NDTV",,,,
5a313e1f-1f4e-4914-8edc-0fba0a82f01d,2026-05-25,NDTV India,A_high_volume,NDTV,"""Alliance With Congress Will Insult Punjab Mandate"": Bhagwant Mann To NDTV",,,,
a23afcb9-3fcb-4cad-9653-d23094a24a26,2026-05-24,NDTV India,A_high_volume,NDTV,"Marco Rubio India Visit Live Updates: ""Iran War Will Be Solved One Way Or The Other"": Marco Rubio To NDTV",,,,
649c89a4-4d4f-48d9-a7bf-6ecd803600f2,2026-05-08,Business Today,A_high_volume,BHEL;BSE;INDUSINDBK;POLYCAB;SUZLON;YESBANK,"BHEL, BSE, Suzlon Energy, Polycab, YES Bank, IndusInd Bank surge up to 53% in a month",,,,
dfb122b7-291a-4bb4-ae1d-de13d04ba0ba,2026-05-19,Hindu Business Line,A_high_volume,BSE,"Keto Motors drives into BSE, thanks to reverse merger",,,,
320406d4-272b-495b-9a0c-493e8d6035a1,2026-06-03,Economic Times,A_high_volume,BSE,"CMR Green Technologies Share Price Today, CMR Green Technologies Stock Price Live NSE/BSE Updates - The Economic Times",,,,
58fab2b5-ee94-443a-b2ef-c1da8d5240c1,2026-06-02,Financial Express,A_high_volume,BSE,"Wood Stocks: List of Wood Stocks in India Listed on NSE/BSE, Live Stock Price, Top Gainers, Losers - financialexpress.com",,,,
e200ef71-ffb2-4a17-9eae-6f4bc5abef95,2026-06-02,Economic Times,A_high_volume,BSE;PAYTM,"Zoho, Uber, Paytm, BSE invest Rs 220 crore in ONDC - The Economic Times",,,,
585a3060-85f3-43c7-8d8d-e6c94fd8d060,2026-05-28,Hindu Business Line,A_high_volume,BSE,"NSE, BSE shut for Bakri Id, Asian peers decline amid crude oil concerns",,,,
5f58fac1-f3a6-455b-80bb-17744abbf9a3,2026-05-27,Economic Times,A_high_volume,BSE,"Rajnandini Fashion India Share Price Today, Rajnandini Fashion India Stock Price Live NSE/BSE Updates - The Economic Times",,,,
4ddb26e1-9005-46f7-b73f-8996c82a0ee6,2026-05-20,Economic Times,A_high_volume,BSE;WIPRO,"​​BSE, Wipro among 10 stocks to be added in Nifty Next 50, Nifty in September rejig. Check list - The Economic Times",,,,
6bffdeca-497b-4296-b863-abcf97ac3595,2026-06-05,Business Standard,A_high_volume,BSE,BSE SME Aureate Tradde's maiden flight hits turbulence - Business Standard,,,,
976c1c78-5306-41db-b2d6-155623f88ea9,2026-05-21,Financial Express,A_high_volume,BSE,"BSE shares surged 5,000% in 5 years: Inside the 11-quarter profit streak driving the capital markets multibagger - financialexpress.com",,,,
267c15ca-d1c6-4658-ad62-61f33224f094,2026-05-19,Economic Times,A_high_volume,BSE,Motilal Oswal BSE Midcap 150 Momentum 30 Index Fund - Regular Plan Portfolio - The Economic Times,,,,
ea4b83fe-c783-4e03-882a-fa2fbc096a19,2026-05-21,Tribune India,A_high_volume,SKIPPER,RCB skipper Patidar ready to go for final league stage fixture against SRH - The Tribune,,,,
121c93e2-7230-4e1d-aab4-8c0c321d57c0,2026-06-09,Times Now,A_high_volume,SKIPPER,"Priyansh, Ruturaj Run To Same End, Keeper's Feet Block PBKS Star, Saves CSK Skipper In Bizarre Run Out - Watch",,,,
3fd854e7-4e8a-4a52-b1df-9ca7d267acf0,2026-05-18,Tribune India,A_high_volume,SKIPPER,"""Proud of the boys"": Skipper Ruturaj Gaikwad after CSK's loss to SRH by five-wickets - The Tribune",,,,
7cf44cfa-aeb8-4871-962b-5d54052efbd6,2026-06-03,Deccan Chronicle,A_high_volume,SKIPPER,We Are Pretty Clear About Our T20 World Cup XI : Skipper Harmanpreet Kaur,,,,
0f0edf1e-5278-4f38-adc0-b87760f6ad70,2026-05-24,Daily Excelsior,A_high_volume,SKIPPER,Davis Cup skipper Rohit Rajpal to be India&#8221;s chef de mission at CWG,,,,
b9dbfd04-706c-4e8b-accd-0a1006f36e66,2026-06-08,Tribune India,A_high_volume,SKIPPER,"England skipper Stokes, Atkinson found at nightclub after Lords win; under investigation for violating team protocols - The Tribune",,,,
0fa7abd1-8e19-4ac0-bc32-e1f1a831e0b2,2026-05-20,Tribune India,A_high_volume,SKIPPER,"KKR skipper Rahane hails Manish's work ethic, attitude after win over MI - The Tribune",,,,
89efee24-fe3e-4ac8-9af5-9d3ee42d0c4c,2026-05-27,Deccan Chronicle,A_high_volume,SKIPPER,This Team Does Not Depend on Just One Person: RCB Skipper Patidar,,,,
eb367b80-3bee-4e9f-9c58-fe56aa94af66,2026-06-03,Times Now,A_high_volume,CUMMINSIND;SKIPPER,Ishan Kishan Set For Permanent Role As SRH Skipper? Pat Cummins Hints At Skipping Entire IPL 2027,,,,
a6471f9c-2f6d-43c6-8b92-651cad6ae9ea,2026-05-30,Tribune India,A_high_volume,SKIPPER,RCB skipper Patidar lauds Rasikhs support for Bhuvneshwar and Hazlewood ahead of IPL 2026 final - The Tribune,,,,
f2a09c19-3847-4a8c-b555-ac48a5f36627,2026-05-27,Tribune India,A_high_volume,SKIPPER,"""I like being a perfectionist, could've reached 260"": RR skipper Parag still searching for ""perfect game"" after eliminator win over SRH - The Tribune",,,,
afed12c6-6cd3-42a3-a9fd-9d3633c939cb,2026-05-21,NENews Online,A_high_volume,BANKINDIA;MAHABANK,Assam: Organisations seek probe into Bank of Maharashtra fund irregularities,,,,
0c375c12-10cf-48c4-8d19-df6cdd8a08fc,2026-05-28,LiveMint,A_high_volume,BANKINDIA;HDFCBANK,Development Bank of Japan makes maiden realty investment in India with HDFC Capital - Mint,,,,
adff1acd-db3a-44b2-a33c-5589efc71a35,2026-05-29,The Hindu,A_high_volume,BANKBARODA;BANKINDIA,Bank of Baroda launches three new features on bob इ Pay,,,,
03c7d511-9d08-4e11-8b9f-358e3f602d4a,2026-06-01,Business Standard,A_high_volume,BANKINDIA,Reserve Bank of India announces the auction of Government of India Treasury Bills - Business Standard,,,,
198453d6-39d2-4aa2-9e99-c7c93d3ff69d,2026-05-21,Economic Times,A_high_volume,BANKINDIA,"Reserve Bank of India to transfer record dividend to Treasury, economists say - BFSI News",,,,
7d981669-b996-425a-a426-66b3ef9585ab,2026-05-22,Tribune India,A_high_volume,BANKBARODA;BANKINDIA,"Forex gains, bond earnings drove RBI's record dividend payout: Bank of Baroda report - The Tribune",,,,
6e4514d0-401f-4745-b673-179a6b880f14,2026-05-18,Hindu Business Line,A_high_volume,BANKINDIA;CENTRALBK,Central Bank of India keen on supporting Indian exporters: ED Murali Krishna,,,,
